source,target,version,fromRole,toRole
wallet.ui.SendCoinsFragment,wallet.ui.CurrencyAmountView$Listener,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Service Provider
wallet.ui.SendCoinsFragment,wallet.ui.SendCoinsFragment$AutoCompleteAddressAdapter,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Service Provider
wallet.ui.SendCoinsFragment,wallet.ui.SendCoinsFragment$ReceivingAddressListener,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Service Provider
wallet.ui.SendCoinsFragment,wallet.ui.SendCoinsFragment$State,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Information Holder
wallet.ui.SendCoinsFragment$AutoCompleteAddressAdapter,wallet.ui.SendCoinsFragment,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Service Provider,Interfacer
wallet.ui.SendCoinsFragment$ReceivingAddressListener,wallet.ui.SendCoinsFragment,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Service Provider,Interfacer
wallet.ui.SendCoinsFragment$State,wallet.ui.SendCoinsFragment,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Information Holder,Interfacer
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Structurer
wallet.ui.TransactionActivity,wallet.ui.AbstractWalletActivity,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Structurer
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Structurer
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.AddressBookActivity,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.WalletApplication,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.ui.CurrencyAmountView,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Interfacer
wallet.ui.WalletTransactionsFragment,wallet.ui.WalletTransactionsFragment$ListFragment,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Service Provider,Interfacer
wallet.ui.WalletTransactionsFragment,wallet.ui.WalletTransactionsFragment$PagerAdapter,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Service Provider,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.ui.WalletTransactionsFragment$TransactionsLoader,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Service Provider,Service Provider
wallet.ui.WalletTransactionsFragment$ListFragment,wallet.WalletApplication,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Interfacer
wallet.ui.WalletTransactionsFragment$ListFragment,wallet.ui.AbstractWalletActivity,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Structurer
wallet.ui.WalletTransactionsFragment$ListFragment,wallet.ui.WalletTransactionsFragment,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Interfacer,Service Provider
wallet.ui.WalletTransactionsFragment$PagerAdapter,wallet.ui.WalletTransactionsFragment,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Information Holder,Service Provider
wallet.ui.WalletTransactionsFragment$TransactionsLoader,wallet.ui.WalletTransactionsFragment,2012-07-02-bitcoin-wallet-77fc50b01fa2d55e4882f371864eaa93b261ae3d,Service Provider,Service Provider
wallet.AddressBookProvider,wallet.AddressBookProvider$Helper,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Service Provider
wallet.AddressBookProvider$Helper,wallet.AddressBookProvider,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Service Provider
wallet.DetermineFirstSeenThread,wallet.Constants,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Coordinator,Information Holder
wallet.DetermineFirstSeenThread,wallet.util.IOUtils,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Coordinator,Service Provider
wallet.DetermineFirstSeenThread,wallet.util.Iso8601Format,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Coordinator,Service Provider
wallet.WalletApplication,wallet.WalletApplication$WalletAutosaveEventListener,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.WalletApplication$WalletAutosaveEventListener,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.service.BlockchainServiceImpl,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainService,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainServiceImpl$LocalBinder,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl$LocalBinder,wallet.service.BlockchainService,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Information Holder,Information Holder
wallet.service.BlockchainServiceImpl$LocalBinder,wallet.service.BlockchainServiceImpl,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Information Holder,Interfacer
wallet.store.SQLiteBlockStore,wallet.store.SQLiteBlockStore$Helper,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.store.SQLiteBlockStore$Helper,wallet.store.SQLiteBlockStore,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.ui.AbstractWalletActivity,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Structurer,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.AddressBookActivity,wallet.ui.AddressBookActivity$PagerAdapter,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Information Holder
wallet.ui.AddressBookActivity,wallet.ui.SendingAddressesFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.WalletAddressesFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.AddressBookActivity$PagerAdapter,wallet.ui.AddressBookActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Information Holder,Interfacer
wallet.ui.AmountCalculatorFragment,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.AmountCalculatorFragment,wallet.ui.AmountCalculatorFragment$Listener,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.AmountCalculatorFragment,wallet.ui.CurrencyAmountView,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.AmountCalculatorFragment$Listener,wallet.ui.AmountCalculatorFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.ui.BlockchainStateFragment,wallet.ui.BlockchainStateFragment$BlockchainBroadcastReceiver,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.BlockchainStateFragment$BlockchainBroadcastReceiver,wallet.ui.BlockchainStateFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.ui.CurrencyAmountView,wallet.ui.CurrencyAmountView$Listener,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.CurrencyAmountView,wallet.ui.CurrencyAmountView$TextViewListener,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.CurrencyAmountView,wallet.ui.CurrencyCodeDrawable,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Information Holder
wallet.ui.CurrencyAmountView$Listener,wallet.ui.CurrencyAmountView,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.ui.CurrencyAmountView$TextViewListener,wallet.ui.CurrencyAmountView,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.ui.ExchangeRatesFragment,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.ExchangeRatesFragment,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.PeerListFragment,wallet.service.BlockchainService,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.PeerListFragment,wallet.ui.PeerListFragment$PeerLoader,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.PeerListFragment$PeerLoader,wallet.service.BlockchainService,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Information Holder
wallet.ui.PeerListFragment$PeerLoader,wallet.ui.PeerListFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.ui.PeerMonitorActivity,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Structurer
wallet.ui.PreferencesActivity,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Coordinator,Interfacer
wallet.ui.RequestCoinsActivity,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Coordinator,Structurer
wallet.ui.RequestCoinsFragment,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.RequestCoinsFragment,wallet.ui.AmountCalculatorFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.AmountCalculatorFragment$Listener,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.RequestCoinsFragment,wallet.ui.CurrencyAmountView,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.SendCoinsActivity,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.SendCoinsFragment,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.SendCoinsFragment,wallet.service.BlockchainService,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Information Holder
wallet.ui.SendCoinsFragment,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.SendCoinsFragment,wallet.ui.AmountCalculatorFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.SendCoinsFragment,wallet.ui.AmountCalculatorFragment$Listener,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.SendCoinsFragment,wallet.ui.CurrencyAmountView,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.SendCoinsFragment,wallet.ui.CurrencyAmountView$Listener,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.SendCoinsFragment,wallet.ui.SendCoinsFragment$AutoCompleteAddressAdapter,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.SendCoinsFragment,wallet.ui.SendCoinsFragment$ReceivingAddressListener,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.SendCoinsFragment,wallet.ui.SendCoinsFragment$State,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Information Holder
wallet.ui.SendCoinsFragment,wallet.ui.TransactionsListAdapter,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.SendCoinsFragment$AutoCompleteAddressAdapter,wallet.ui.SendCoinsFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.ui.SendCoinsFragment$ReceivingAddressListener,wallet.ui.SendCoinsFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.ui.SendCoinsFragment$State,wallet.ui.SendCoinsFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Information Holder,Interfacer
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.TransactionActivity,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.TransactionsListFragment,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.TransactionsListFragment,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.TransactionsListFragment,wallet.ui.TransactionsListAdapter,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.TransactionsListFragment,wallet.ui.TransactionsListFragment$Direction,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Information Holder
wallet.ui.TransactionsListFragment,wallet.ui.TransactionsListFragment$TransactionsLoader,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Service Provider
wallet.ui.TransactionsListFragment$Direction,wallet.ui.TransactionsListFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Information Holder,Interfacer
wallet.ui.TransactionsListFragment$TransactionsLoader,wallet.ui.TransactionsListFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Interfacer
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Structurer
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.AddressBookActivity,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.WalletApplication,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.ui.CurrencyAmountView,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Interfacer,Interfacer
wallet.ui.WalletTransactionsFragment,wallet.ui.WalletTransactionsFragment$PagerAdapter,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Service Provider,Information Holder
wallet.ui.WalletTransactionsFragment$PagerAdapter,wallet.ui.WalletTransactionsFragment,2012-10-02-bitcoin-wallet-dde385ca3aec2949df57747286b772a22d617b8a,Information Holder,Service Provider
wallet.AddressBookProvider,wallet.AddressBookProvider$Helper,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Service Provider,Service Provider
wallet.AddressBookProvider$Helper,wallet.AddressBookProvider,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Service Provider,Service Provider
wallet.WalletApplication,wallet.WalletApplication$WalletAutosaveEventListener,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Service Provider
wallet.WalletApplication$WalletAutosaveEventListener,wallet.WalletApplication,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Service Provider,Interfacer
wallet.camera.CameraSupportManager,wallet.camera.CameraInterface,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Service Provider,Service Provider
wallet.camera.CameraSupportManager,wallet.util.PlatformSupportManager,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Service Provider,Service Provider
wallet.camera.DefaultCameraInterface,wallet.camera.CameraInterface,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Service Provider,Service Provider
wallet.camera.GingerbreadCameraInterface,wallet.camera.CameraInterface,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Service Provider,Service Provider
wallet.service.BlockchainServiceImpl,wallet.WalletApplication,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Interfacer
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainService,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainServiceImpl$LocalBinder,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl$LocalBinder,wallet.service.BlockchainService,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Information Holder,Information Holder
wallet.service.BlockchainServiceImpl$LocalBinder,wallet.service.BlockchainServiceImpl,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Information Holder,Interfacer
wallet.store.SQLiteBlockStore,wallet.store.SQLiteBlockStore$Helper,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Service Provider
wallet.store.SQLiteBlockStore$Helper,wallet.store.SQLiteBlockStore,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Service Provider,Interfacer
wallet.ui.AbstractWalletActivity,wallet.WalletApplication,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Structurer,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.AbstractWalletActivity,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Coordinator,Structurer
wallet.ui.AddressBookActivity,wallet.ui.AddressBookActivity$PagerAdapter,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Coordinator,Service Provider
wallet.ui.AddressBookActivity,wallet.ui.SendingAddressesFragment,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Coordinator,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.WalletAddressesFragment,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Coordinator,Interfacer
wallet.ui.AddressBookActivity$PagerAdapter,wallet.ui.AddressBookActivity,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Service Provider,Coordinator
wallet.ui.AmountCalculatorFragment,wallet.ui.AbstractWalletActivity,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Structurer
